playerId,abbrevName,playerFullName,player,pos,newestTeamName,newestTeamAbbrevName,newestTeamId,newestTeamLocation,newestTeamLevel,batsHand,throwsHand,Bats,wOBA,PA,AVG,2B,3B,HR,SLG,OBP,K%,BB%,K,BB,Swing%,Miss%,Chase%
1281196544,B. Austin,Brandon Austin,Austin,3B,Towson University,TOWS,730318336,Towson,BBC,R,R,R,.296,110,.172,4,1,3,.345,.315,29.1%,13.6%,32,15,41.2%,33.7%,23.9%
1290703104,B. Camper,Burke Camper,Camper,DH,Towson University,TOWS,730318336,Towson,BBC,R,R,R,.327,296,.211,9,1,12,.405,.339,27.4%,12.8%,81,38,37.7%,27.8%,18.0%
1290703360,R. Terrents,Ryan Terrents,Terrents,RF,Towson University,TOWS,730318336,Towson,BBC,R,R,R,.267,22,.158,0,0,1,.316,.273,45.5%,13.6%,10,3,43.9%,40.4%,25.0%
1281196800,M. Arceo,Matt Arceo,Arceo,LF,Towson University,TOWS,730318336,Towson,BBC,L,L,L,.243,122,.170,2,0,0,.190,.303,13.9%,14.8%,17,18,38.4%,15.2%,19.2%
1269168640,N. Young,Nolan Young,Young,3B,Towson University,TOWS,730318336,Towson,BBC,R,R,R,.306,425,.244,12,2,3,.315,.353,20.5%,13.4%,87,57,39.6%,19.9%,16.7%
1098521856,B. Frederick,Bryce Frederick,Frederick,3B,Towson University,TOWS,730318336,Towson,BBC,R,R,R,.278,167,.224,5,1,3,.333,.293,19.2%,7.2%,32,12,46.2%,21.3%,28.3%
1249200896,J. McLaughlin,Jack McLaughlin,McLaughlin,1B,Towson University,TOWS,730318336,Towson,BBC,R,R,R,.325,281,.261,10,0,8,.400,.337,19.6%,9.6%,55,27,40.2%,18.8%,21.1%
1249201152,D. Becerra,Danny Becerra,Becerra,SS,Towson University,TOWS,730318336,Towson,BBC,R,R,R,.325,417,.255,19,2,3,.348,.369,18.2%,12.5%,76,52,39.6%,17.1%,18.7%
1249851648,B. Blowers,Beau Blowers,Blowers,DH,Towson University,TOWS,730318336,Towson,BBC,S,R,L,.221,29,.083,0,0,1,.208,.241,69.0%,13.8%,20,4,45.6%,70.2%,33.8%
1212075008,J. Johnston,Jacob Johnston,Johnston,2B,Towson University,TOWS,730318336,Towson,BBC,R,R,R,.000,4,.000,0,0,0,.000,.000,75.0%,0.0%,3,0,20.0%,66.7%,0.0%
1290702848,J. Lysaght,Jake Lysaght,Lysaght,3B,Towson University,TOWS,730318336,Towson,BBC,R,R,R,.318,212,.238,6,1,0,.287,.385,22.2%,13.7%,47,29,37.2%,22.7%,18.6%
1292559872,N. Mills,Nate Mills,Mills,LF,Towson University,TOWS,730318336,Towson,BBC,R,R,R,.384,12,.333,3,0,0,.583,.333,16.7%,0.0%,2,0,57.9%,31.8%,23.1%
1312921856,E. Dickerson,Elijah Dickerson,Dickerson,RF,Towson University,TOWS,730318336,Towson,BBC,L,R,S,.369,206,.272,10,5,10,.550,.332,21.4%,8.3%,44,17,49.2%,25.1%,30.1%
1156588032,J. Peyton,Jordan Peyton,Peyton,2B,Towson University,TOWS,730318336,Towson,BBC,R,R,R,.261,165,.232,6,0,1,.291,.287,6.7%,3.6%,11,6,52.8%,11.6%,35.1%
1105817344,C. Castleberry,Chandler Castleberry,Castleberry,CF,Towson University,TOWS,730318336,Towson,BBC,R,R,R,.346,210,.214,11,3,8,.451,.343,29.0%,15.2%,61,32,38.3%,32.6%,20.2%
1129669632,M. Samson,Max Samson,Samson,LF,Towson University,TOWS,730318336,Towson,BBC,L,L,L,.297,65,.226,2,0,0,.264,.359,26.2%,13.8%,17,9,40.5%,20.8%,22.8%
1214619904,C. Bishop,Casey Bishop,Bishop,SS,Towson University,TOWS,730318336,Towson,BBC,R,R,R,.380,21,.368,1,0,0,.421,.429,19.0%,4.8%,4,1,44.7%,17.6%,22.2%
1214620160,J. Moses,James Moses,Moses,CF,Towson University,TOWS,730318336,Towson,BBC,L,L,L,.332,216,.251,9,1,2,.349,.377,18.1%,13.9%,39,30,40.9%,19.7%,22.2%
1105817856,A. Barbour,Andrew Barbour,Barbour,PH,Towson University,TOWS,730318336,Towson,BBC,R,R,R,.295,3,.333,0,0,0,.333,.333,0.0%,0.0%,0,0,50.0%,0.0%,50.0%
