playerId,abbrevName,playerFullName,player,pos,newestTeamName,newestTeamAbbrevName,newestTeamId,newestTeamLocation,newestTeamLevel,batsHand,throwsHand,Bats,wOBA,PA,AVG,2B,3B,HR,SLG,OBP,K%,BB%,K,BB,Swing%,Miss%,Chase%
1103043328,C. Sigler,Callaway Sigler,Sigler,RF,James Madison University,JMU,730340096,James Madison,BBC,R,R,R,.209,105,.144,2,0,0,.167,.260,30.5%,11.4%,32,12,39.9%,30.1%,19.8%
1278602240,C. Bell,Carson Bell,Bell,RF,James Madison University,JMU,730340096,James Madison,BBC,L,R,L,.344,327,.260,10,3,10,.426,.359,21.1%,9.8%,69,32,44.3%,22.9%,17.4%
1103043072,T. Reifsnider,Travis Reifsnider,Reifsnider,DH,James Madison University,JMU,730340096,James Madison,BBC,L,R,L,.406,284,.300,15,1,16,.563,.389,32.0%,10.2%,91,29,51.0%,36.5%,26.8%
1278603008,T. Dabney,Trevon Dabney,Dabney,3B,James Madison University,JMU,730340096,James Madison,BBC,R,R,R,.413,503,.301,30,3,14,.505,.451,20.7%,11.9%,104,60,39.5%,25.1%,18.7%
1086015232,D. Willis,David Willis,Willis,RF,James Madison University,JMU,730340096,James Madison,BBC,R,R,R,.328,125,.221,3,2,4,.404,.347,40.8%,11.2%,51,14,40.4%,35.5%,18.5%
1103042304,D. Cepullio,Dom Cepullio,Cepullio,RF,James Madison University,JMU,730340096,James Madison,BBC,L,L,L,.257,68,.213,3,1,0,.295,.284,26.5%,7.4%,18,5,47.6%,38.0%,25.2%
1253130496,H. Brown,Harry Brown,Brown,LF,James Madison University,JMU,730340096,James Madison,BBC,L,L,L,.332,81,.206,6,1,3,.456,.333,35.8%,9.9%,29,8,49.5%,39.1%,22.1%
1278603264,R. Rodriguez,Rich Rodriguez,Rodriguez,1B,James Madison University,JMU,730340096,James Madison,BBC,L,L,L,.000,6,.000,0,0,0,.000,.000,66.7%,0.0%,4,0,29.6%,62.5%,21.1%
1179853312,C. Delauter,Chase Delauter,Delauter,LF,James Madison University,JMU,730340096,James Madison,BBC,L,L,L,.531,204,.404,18,3,12,.776,.520,15.2%,19.1%,31,39,40.1%,18.0%,13.6%
1323736832,E. Ottinger,Eli Ottinger,Ottinger,P,James Madison University,JMU,730340096,James Madison,BBC,R,R,R,-,1,-,0,0,0,-,-,0.0%,0.0%,0,0,50.0%,0.0%,50.0%
1168476928,M. Dunaway,Mason Dunaway,Dunaway,3B,James Madison University,JMU,730340096,James Madison,BBC,R,R,R,.312,269,.259,12,1,3,.362,.341,9.7%,8.9%,26,24,47.7%,13.5%,20.8%
1322192385,J. Maguire,Josh Maguire,Maguire,DH,James Madison University,JMU,730340096,James Madison,BBC,L,R,L,.476,7,.500,0,0,0,.500,.571,42.9%,14.3%,3,1,46.2%,33.3%,20.0%
1336646144,B. Safferwich,Bryce Safferwich,Safferwich,3B,James Madison University,JMU,730340096,James Madison,BBC,R,R,R,.277,44,.237,2,0,0,.289,.318,13.6%,4.5%,6,2,54.0%,23.0%,21.5%
1234742784,J. Lapoint,Jensen Lapoint,Lapoint,C,James Madison University,JMU,730340096,James Madison,BBC,R,R,R,.207,72,.109,2,0,2,.234,.208,37.5%,5.6%,27,4,47.3%,38.5%,28.1%
1266732800,I. Fair,Ian Fair,Fair,3B,James Madison University,JMU,730340096,James Madison,BBC,R,R,R,.879,1,1.000,0,0,0,1.000,1.000,0.0%,0.0%,0,0,100.0%,0.0%,-
1156588544,J. Buster,Jalen Buster,Buster,2B,James Madison University,JMU,730340096,James Madison,BBC,R,R,R,.222,47,.125,0,0,1,.200,.255,31.9%,14.9%,15,7,39.8%,34.7%,14.1%
1109883392,J. Steinberg,Jacob Steinberg,Steinberg,DH,James Madison University,JMU,730340096,James Madison,BBC,R,R,R,.304,101,.233,9,0,1,.367,.317,17.8%,10.9%,18,11,41.9%,18.0%,19.4%
1211326464,F. Trimble,Fenwick Trimble,Trimble,LF,James Madison University,JMU,730340096,James Madison,BBC,R,R,R,.378,222,.286,12,0,7,.467,.396,23.4%,12.6%,52,28,44.5%,30.8%,23.0%
1234642944,J. Schiavone,Jason Schiavone,Schiavone,C,James Madison University,JMU,730340096,James Madison,BBC,R,R,R,.327,104,.203,6,0,2,.354,.357,34.6%,14.4%,36,15,37.4%,38.6%,15.2%
1260854016,C. Smith,Casey Smith,Smith,3B,James Madison University,JMU,730340096,James Madison,BBC,R,R,R,.399,14,.222,1,0,0,.333,.500,21.4%,35.7%,3,5,32.8%,35.0%,5.9%
1301049600,C. Calabrese,Coleman Calabrese,Calabrese,3B,James Madison University,JMU,730340096,James Madison,BBC,R,R,R,.248,42,.176,1,0,0,.206,.300,23.8%,7.1%,10,3,45.7%,23.8%,20.0%
1341740032,R. Dooley,Ryan Dooley,Dooley,3B,James Madison University,JMU,730340096,James Madison,BBC,L,R,S,.426,110,.326,9,0,4,.562,.436,12.7%,16.4%,14,18,38.2%,16.9%,14.3%
1226687488,B. Suters,Bryce Suters,Suters,CF,James Madison University,JMU,730340096,James Madison,BBC,R,R,R,.343,20,.294,1,0,0,.353,.400,55.0%,15.0%,11,3,42.9%,38.5%,13.0%
1341739520,G. Painter,Grant Painter,Painter,RF,James Madison University,JMU,730340096,James Madison,BBC,R,R,R,.354,26,.348,1,0,0,.391,.400,15.4%,3.8%,4,1,48.0%,14.6%,23.4%
